Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role
27272.*A,AIRPORT,JVL,2021-02-25,AGL,CHI,WI,WISCONSIN,ROCK,WI,JANESVILLE,SOUTHERN WISCONSIN RGNL,PU,PU,ROCK COUNTY,51 SOUTH MAIN ST,"JANESVILLE, WI 53545",608-757-5768,GREG CULLEN,1716 W. AIRPORT RD,"JANESVILLE, WI 53546",608-757-5768,042-37-12.9000N,153432.9000N,089-02-29.6000W,0320549.6000W,E,807.7,S,02W,2005,,CHICAGO,03,SW,1343,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,JVL,Y,1946-04-01,O,IV A U 05/1973,NGY3,NO OBJECTION,N,N,N,Y,F,F,2020-11-30,,100LL A,MAJOR,MAJOR,,,SEE RMK,SS-SR,Y,122.950,118.800,Y,CG,N,,31,1,24,2,0,0,0,13,,4925,27174,23094,600,2019-12-31,3RD PARTY SURVEY,2011-11-08,3RD PARTY SURVEY,2011-11-08,,"HGR,TIE","AVNCS,CHTR,INSTR,RNTL",Y-L,KJVL,N/A,National
27598.*A,AIRPORT,STE,2021-02-25,AGL,CHI,WI,WISCONSIN,PORTAGE,WI,STEVENS POINT,STEVENS POINT MUNI,PU,PU,STEVENS POINT,1515 STRONGS AVE,"STEVENS POINT, WI 54481",715-345-8989,JASON DRAHEIM,4501 HWY 66,"STEVENS POINT, WI 54482",715-345-8993,044-32-42.4900N,160362.4880N,089-31-49.0200W,0322309.0240W,E,1110,S,01W,1995,,GREEN BAY,03,NE,725,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,STE,Y,1940-02-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-08-06,,100LL A,NONE,NONE,,,SEE RMK,SS-SR,N,122.700,122.700,Y,CG,N,,32,2,1,0,0,0,0,,,3100,18500,15000,150,2020-08-06,NGS,,3RD PARTY SURVEY,2005-09-19,,"HGR,TIE",,Y-L,KSTE,N/A,Regional
27364.1*A,AIRPORT,MDZ,2021-02-25,AGL,CHI,WI,WISCONSIN,TAYLOR,WI,MEDFORD,TAYLOR COUNTY,PU,PU,TAYLOR COUNTY,TAYLOR COUNTY COURTHOUSE,"MEDFORD, WI 54451",715-748-1460,FRED EBERT,W5125 APPLE AVE,"MEDFORD, WI 54451",715-678-2152,045-06-04.7500N,162364.7465N,090-18-00.6300W,0325080.6279W,E,1478.1,S,00E,1995,,GREEN BAY,03,SE,490,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,MDZ,Y,1965-10-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-06-26,,100LL A,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,14,0,0,0,0,0,0,,,500,3000,3500,20,2019-06-26,FAA,2013-01-25,3RD PARTY SURVEY,2007-05-22,,TIE,,Y-L,KMDZ,N/A,Basic
27628.7*A,AIRPORT,40D,2021-02-25,AGL,CHI,WI,WISCONSIN,ONEIDA,WI,THREE LAKES,THREE LAKES MUNI,PU,PU,TOWN OF THREE LAKES,P.O. BOX 565,"THREE LAKES, WI 54562",715-546-3316,JORDAN GENSLER,6181 GENSLER RD,"THREE LAKES, WI 54562-0562",(715) 360-0631,045-47-24.8500N,164844.8460N,089-07-15.4500W,0320835.4510W,E,1636,S,01W,1985,800,GREEN BAY,03,SE,60,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,GRB,Y,1956-01-01,O,,1,NO OBJECTION,N,N,N,Y,S,S,2018-08-07,,,NONE,NONE,NONE,NONE,SS-SR,SS-SR,N,122.700,122.700,N,CG,N,,6,,,,,,1,0,,0,2000,2750,0,2018-08-07,,,,,,TIE,,Y,,,
27637.1*A,AIRPORT,TKV,2021-02-25,AGL,CHI,WI,WISCONSIN,LINCOLN,WI,TOMAHAWK,TOMAHAWK RGNL,PU,PU,CITY OF TOMAHAWK,CITY HALL,"TOMAHAWK, WI 54487",715-453-4040,SCOTT JACOBSON,7350 S RIVER RD,"TOMAHAWK, WI 54487",(715) 966-1874,045-28-09.7000N,163689.7000N,089-48-17.6000W,0323297.6000W,E,1486.7,S,02W,2010,,GREEN BAY,03,W,280,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,TKV,Y,1972-11-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2018-08-08,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,15,1,0,0,1,0,0,,,200,3500,3500,,2018-08-08,3RD PARTY SURVEY,2010-10-21,3RD PARTY SURVEY,2010-10-21,,"HGR,TIE",INSTR,Y-L,KTKV,N/A,Local
27340.*A,AIRPORT,LNR,2021-02-25,AGL,CHI,WI,WISCONSIN,SAUK,WI,LONE ROCK,TRI-COUNTY RGNL,PU,PU,"SAUK,IOWA,&RICHLAND CO",IOWA CO COURT HOUSE,"DODGEVILLE, WI 53533",608-583-2600,MARK HIGGS,E2525 CO. HWY JJ,"SPRING GREEN, WI 53588",608-583-2600,043-12-42.7000N,155562.7000N,090-10-47.4000W,0324647.4000W,E,717.3,S,00E,1990,,CHICAGO,02,N,225,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,LNR,Y,1943-11-01,O,,NGY,NO OBJECTION,N,N,,,S,S,2019-05-30,,100LL A,MAJOR,MINOR,NONE,NONE,SEE RMK,SS-SR,N,123.000,123.000,Y,CG,N,,33,1,1,0,0,0,0,,,500,7300,8000,200,2019-05-30,3RD PARTY SURVEY,2006-06-24,3RD PARTY SURVEY,2006-06-24,,TIE,,Y,KLNR,N/A,Local
27643.8*A,AIRPORT,Y51,2021-02-25,AGL,CHI,WI,WISCONSIN,VERNON,WI,VIROQUA,VIROQUA MUNI,PU,PU,CITY OF VIROQUA,CITY HALL,"VIROQUA, WI 54665",608-637-7154,MICHAEL SKILDUM,S7453 SHANNON ROAD,"VIROQUA, WI 54665",(608) 632-1112,043-34-46.7000N,156886.7000N,090-53-51.8000W,0327231.8000W,E,1291.7,S,00E,2000,,CHICAGO,02,N,147,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,GRB,Y,1964-05-01,O,,N,NO OBJECTION,,,,N,S,S,2020-08-26,,100LL,NONE,NONE,NONE,NONE,SEE RMK,,N,,122.900,Y,,N,,20,0,0,0,0,0,0,,,50,7000,2500,50,2020-08-26,3RD PARTY SURVEY,2016-10-09,3RD PARTY SURVEY,2016-10-09,,TIE,INSTR,Y-L,,N/A,Local
27652.*A,AIRPORT,2P2,2021-02-25,AGL,CHI,WI,WISCONSIN,DOOR,WI,WASHINGTON ISLAND,WASHINGTON ISLAND,PU,PU,TOWN OF WASHINGTON,P.O. BOX 220,"WASHINGTON ISLAND, WI 54246",920-847-2522,RICHARD DONNELLY,PO BOX 220,"WASHINGTON ISLAND, WI 54246",(920) 535-0546,045-23-17.7200N,163397.7165N,086-55-26.5500W,0312926.5450W,E,652.5,E,04W,2000,,GREEN BAY,01,S,113,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,GRB,Y,1944-02-01,O,,N,NOT ANALYZED,N,N,N,N,S,S,2020-06-25,,,NONE,NONE,NONE,NONE,SEE RMK,SEE RMK,N,,122.900,N,CG,N,,5,0,0,0,0,0,0,,,,2000,4000,30,2020-06-25,FAA,2014-08-13,FAA OE/AAA,2015-03-05,,TIE,,Y-L,,N/A,Basic
27659.*A,AIRPORT,RYV,2021-02-25,AGL,CHI,WI,WISCONSIN,JEFFERSON,WI,WATERTOWN,WATERTOWN MUNI,PU,PU,CITY OF WATERTOWN,106 JONES,"WATERTOWN, WI 53094",920-262-4000,JEFF BAUM,1741 RIVER DRIVE,"WATERTOWN, WI 53094",920-261-4567,043-10-10.7000N,155410.7000N,088-43-23.6000W,0319403.6000W,E,832.9,S,01W,1990,,CHICAGO,00,S,360,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,RYV,Y,1945-12-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2018-06-08,,100LL A,MAJOR,MAJOR,,LOW,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,53,9,0,0,0,0,0,,,5500,35000,16500,1000,2018-06-08,NGS,2007-08-20,NGS,2007-08-20,,"HGR,TIE","CHTR,INSTR,RNTL,SALES",Y-L,KRYV,N/A,Regional
27661.*A,AIRPORT,UES,2021-02-25,AGL,CHI,WI,WISCONSIN,WAUKESHA,WI,WAUKESHA,WAUKESHA COUNTY,PU,PU,WAUKESHA COUNTY,1320 PEWAUKEE ROAD,"WAUKESHA, WI 53188",262-548-7010,KURT STANICH,2525 AVIATION DR,"WAUKESHA, WI 53188",262-521-5250,043-02-27.7000N,154947.7000N,088-14-13.4000W,0317653.4000W,E,911.5,S,01W,1990,,CHICAGO,02,N,543,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,UES,Y,1937-09-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2018-07-05,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,Y,122.950,123.700,Y,CG,N,,53,5,5,0,2,0,0,,,3086,7934,25726,150,2017-12-31,3RD PARTY SURVEY,2010-11-13,3RD PARTY SURVEY,2010-11-13,,"HGR,TIE","AMB,AVNCS,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KUES,N/A,National
27664.*A,AIRPORT,PCZ,2021-02-25,AGL,CHI,WI,WISCONSIN,WAUPACA,WI,WAUPACA,WAUPACA MUNI,PU,PU,CITY OF WAUPACA,CITY HALL,"WAUPACA, WI 54981",715-258-2044,BETH CHRISTIANSEN,2601 RUNWAY DRIVE,"WAUPACA, WI 54981",920-867-3070,044-19-59.7000N,159599.7000N,089-01-11.2000W,0320471.2000W,E,840.2,S,01W,1995,,GREEN BAY,03,SE,386,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,PCZ,Y,1945-08-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-06-10,1984-11-29,100LL A,MAJOR,MAJOR,LOW,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,27,2,2,0,0,0,0,,,150,10000,10000,10,2019-06-10,FAA,2010-08-09,3RD PARTY SURVEY,2008-01-13,,"HGR,TIE","INSTR,RNTL",Y-L,KPCZ,N/A,Local
27667.*A,AIRPORT,AUW,2021-02-25,AGL,CHI,WI,WISCONSIN,MARATHON,WI,WAUSAU,WAUSAU DOWNTOWN,PU,PU,CITY OF WAUSAU,407 GRANT ST.,"WAUSAU, WI 54403",715-261-6740,JOHN P CHMIEL,725 WOODS PLACE,"WAUSAU, WI 54401",715-845-3400,044-55-34.6200N,161734.6243N,089-37-37.2100W,0322657.2063W,E,1201,S,03W,2015,,GREEN BAY,00,S,294,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,AUW,Y,1937-11-01,O,,NGY,,,,,,S,S,2018-08-07,,100LL A MOGAS,MAJOR,MAJOR,,,SEE RMK,SS-SR,N,122.700,122.700,Y,CG,N,,67,0,2,1,0,0,0,,,2550,28800,5000,50,2018-08-07,FAA,2011-10-11,3RD PARTY SURVEY,2009-09-15,,"HGR,TIE","INSTR,RNTL",Y-L,KAUW,N/A,Local
27672.*A,AIRPORT,Y50,2021-02-25,AGL,CHI,WI,WISCONSIN,WAUSHARA,WI,WAUTOMA,WAUTOMA MUNI,PU,PU,CITY OF WAUTOMA,CITY HALL,"WAUTOMA, WI 54982",920-787-4044,SEAN CURRY,W8471 COTTONVILLE DRIVE,"WAUTOMA, WI 54982",920-229-3671,044-02-35.2900N,158555.2863N,089-18-20.4900W,0321500.4859W,E,859,S,02W,2000,,GREEN BAY,02,SW,353,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,GRB,Y,1947-10-01,O,,N1,NO OBJECTION,N,N,N,N,S,S,2018-06-20,,100LL,MINOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,34,0,0,0,0,0,0,,,300,5000,7000,100,2018-06-20,FAA,2011-11-10,3RD PARTY SURVEY,2010-07-24,,TIE,INSTR,Y-L,,N/A,Local
27682.*A,AIRPORT,ETB,2021-02-25,AGL,CHI,WI,WISCONSIN,WASHINGTON,WI,WEST BEND,WEST BEND MUNI,PU,PU,CITY OF WEST BEND,1115 S MAIN STREET,"WEST BEND, WI 53095",262-483-7432,MIKE SHAW,1115 SOUTH MAIN,"WEST BEND, WI 53095",262-483-7432,043-25-19.8000N,156319.8000N,088-07-40.5000W,0317260.5000W,E,887.2,S,01W,1985,,CHICAGO,03,E,430,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,ETB,Y,1938-02-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-07-10,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,N,CG,N,,56,7,1,1,0,9,0,,,6000,15000,15000,10000,2019-07-10,3RD PARTY SURVEY,2011-11-11,3RD PARTY SURVEY,2011-11-11,,"HGR,TIE","AFRT,CHTR,INSTR,RNTL,SALES",Y-L,KETB,N/A,Regional
27704.*A,AIRPORT,W23,2021-02-25,AGL,CHI,WI,WISCONSIN,WAUSHARA,WI,WILD ROSE,WILD ROSE IDLEWILD,PU,PU,VILLAGE OF WILD ROSE,P.O. BOX 8,"WILD ROSE, WI 54984",815-245-1166,LARRY GORDON,P.O. BOX 8,"WILD ROSE, WI 54984",(715) 513-0911,044-11-51.9200N,159111.9190N,089-13-04.4200W,0321184.4210W,E,908,E,00W,1985,,CHICAGO,02,NE,100,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,GRB,Y,1982-10-01,O,,,CONDITIONAL,,,,,S,S,2019-06-10,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,,,9,,,,,,6,,,,2000,2500,,2019-06-10,,,,,,TIE,,Y,,,
27469.*A,AIRPORT,OSH,2021-02-25,AGL,CHI,WI,WISCONSIN,WINNEBAGO,WI,OSHKOSH,WITTMAN RGNL,PU,PU,WINNEBAGO COUNTY,415 JACKSON ST,"OSHKOSH, WI 54901",920-236-4930,JAMES SCHELL,525 W 20TH AVE,"OSHKOSH, WI 54902",920-236-4930,043-59-04.1700N,158344.1681N,088-33-24.9700W,0318804.9655W,E,808.4,S,03W,2015,,CHICAGO,02,S,1392,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,OSH,Y,1937-10-01,O,,NGY3,NO OBJECTION,N,N,N,Y,F,S,2019-09-09,,100LL A+,MAJOR,MAJOR,NONE,HIGH/LOW,SEE RMK,SS-SR,Y,122.950,118.500,N,CG,N,,129,31,9,2,0,0,0,0,,1730,32585,41377,524,2018-12-31,FAA,2012-01-06,3RD PARTY SURVEY,2010-11-10,,"HGR,TIE","AFRT,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KOSH,N/A,Regional
26959.2*A,AIRPORT,EBD,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,MINGO,WV,WILLIAMSON,APPALACHIAN RGNL,PU,PU,MINGO COUNTY AIRPORT AUTHORITY,"MINGO COUNTY COURTHOUSE, 78 EAST 2ND AVE, RM 308","WILLIAMSON, WV 25661",304-235-0380,LEIGH ANN RAY WELLS,"MINGO COUNTY AIRPORT AUTHORITY, MINGO COUNTY COURTHOUSE","WILLLIAMSON, WV 25661",304-235-0338,037-40-54.3500N,135654.3503N,082-07-19.4400W,0295639.4396W,E,1883.2,S,07W,2010,,CINCINNATI,08,E,400,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,2011-12-01,O,,NGY,,,,,,C,C,2020-08-27,,100LL A1,,,,,SEE RMK,SS-SR,N,122.800,122.800,Y-L,CG,,,7,2,0,0,0,0,0,,,,,200,,2020-08-27,FAA,2012-04-27,3RD PARTY SURVEY,2011-10-27,,,,Y-L,KEBD,N/A,Basic
26908.*A,AIRPORT,48I,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,BRAXTON,WV,SUTTON,BRAXTON COUNTY,PU,PU,CO CMSN OF BRAXTON,BOX 486,"SUTTON, WV 26601",304-765-2835,PATRICK O'MALLEY,106 BIRCH ST,"GASAWAY, WV 26624-1102",(304) 542-3311,038-41-13.6000N,139273.6000N,080-39-07.5000W,0290347.5000W,E,1275.6,E,08W,2015,,CINCINNATI,03,E,76,ZID,ZCI,INDIANAPOLIS,ZOB,ZCC,CLEVELAND,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,1937-10-01,O,,NGY,NOT ANALYZED,N,N,N,Y,S,C,2018-07-07,,100LL A,NONE,NONE,NONE,NONE,SEE RMK,,N,,122.900,Y,CG,N,,8,2,0,0,0,0,0,,,,1500,1500,100,2017-12-31,3RD PARTY SURVEY,2007-12-15,3RD PARTY SURVEY,2007-12-15,,TIE,INSTR,Y-L,,N/A,Basic
26744.*A,AIRPORT,MRB,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,BERKELEY,WV,MARTINSBURG,EASTERN WV RGNL/SHEPHERD FLD,PU,PU,EASTERN WVA REG ARPT AUTH,170 AVIATION WAY RM 105,"MARTINSBURG, WV 25405",304-263-2106,NEIL R. DORAN,"170 AVIATION WAY, STE 105","MARTINSBURG, WV 25405",304-263-2106,039-24-08.4800N,141848.4845N,077-58-58.8000W,0280738.7967W,E,564.8,S,08W,1980,,WASHINGTON,04,S,1017,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,MRB,Y,1938-06-01,O,,NGY,NOT ANALYZED,N,N,N,Y,S,C,2020-08-24,,100LL A A++,MAJOR,MAJOR,HIGH,NONE,SEE RMK,SS-SR,Y,122.950,124.300,N,CG,Y,,71,9,0,1,0,8,0,2,,690,11132,14540,3738,2019-12-31,FAA,2013-02-13,3RD PARTY SURVEY,2009-09-29,,"HGR,TIE","AMB,CHTR,INSTR,RNTL",Y-L,KMRB,N/A,Local
26627.*A,AIRPORT,EKN,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,RANDOLPH,WV,ELKINS,ELKINS-RANDOLPH COUNTY-JENNINGS RANDOLPH FLD,PU,PU,ELKINS-RANDOLPH CO RGNL ARPT AUTH,400 AIRPORT RD,"ELKINS, WV 26241",304-636-2726,MARY ALICE RICOTTILLI,400 AIRPORT RD,"ELKINS, WV 26241",304-636-2726,038-53-22.0000N,140002.0000N,079-51-25.7000W,0287485.7000W,E,1987.2,S,07W,1985,1013,CINCINNATI,02,S,227,ZDC,ZCW,WASHINGTON,ZOB,ZCC,CLEVELAND,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,1938-06-01,O,,NGY,NOT ANALYZED,N,N,N,Y,S,C,2018-07-06,,100LL A,,,NONE,NONE,SEE RMK,SS-SR,N,,123.600,N,CG,N,,17,4,1,0,0,0,0,,,,7000,3000,500,2017-12-31,FAA,2014-09-15,3RD PARTY SURVEY,2014-07-31,,"HGR,TIE",INSTR,Y-L,KEKN,N/A,Local
26637.1*A,AIRPORT,4G7,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,MARION,WV,FAIRMONT,FAIRMONT MUNI-FRANKMAN FLD,PU,PU,FAIRMONT-MARION CO REG ARPT AUTH,P.O. BOX 387,"FAIRMONT, WV 26555-0387",304-282-5289,DONNIE TUCKER,PO BOX 387,"FAIRMONT, WV 26555",304-366-1300,039-26-51.1500N,142011.1466N,080-10-03.4800W,0288603.4849W,E,1032.4,S,09W,2010,,CINCINNATI,02,SW,20,ZOB,ZCC,CLEVELAND,ZOB,ZCC,CLEVELAND,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,1970-09-01,O,,N,NO OBJECTION,N,N,N,,S,C,2018-07-04,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,N,CG,N,,34,0,0,0,0,0,0,,,,6000,2400,500,2017-12-31,3RD PARTY SURVEY,2016-04-05,3RD PARTY SURVEY,2016-04-05,,"HGR,TIE","CHTR,INSTR,RNTL",Y-L,,N/A,Local
26831.*A,AIRPORT,W99,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,GRANT,WV,PETERSBURG,GRANT COUNTY,PU,PU,GRANT COUNTY AIRPORT AUTH,5 HIGHLAND AVE,"PETERSBURG, WV 26847",304-257-4435,LARRY STAHL,440 AIRPORT RD,"PETERSBURG, WV 26802",304-257-4435,038-59-41.8000N,140381.8000N,079-08-45.1000W,0284925.1000W,E,962.9,S,08W,1990,,CINCINNATI,01,SW,188,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,1941-09-01,O,,NGY,NOT ANALYZED,N,N,N,Y,S,C,2018-07-05,,100LL A,MAJOR,MAJOR,LOW,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,9,0,0,0,3,0,0,,,,7200,7200,200,2017-12-31,3RD PARTY SURVEY,2014-02-11,3RD PARTY SURVEY,2014-02-11,,"HGR,TIE",INSTR,Y-L,,N/A,Basic
26713.*A,AIRPORT,LWB,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,GREENBRIER,WV,LEWISBURG,GREENBRIER VALLEY,PU,PU,GREENBRIER CO ARPT AUTH,584 AIRPORT RD BOX 1,"LEWISBURG, WV 24901",304-645-3961,BRIAN BELCHER,584 AIRPORT RD BOX 1,"LEWISBURG, WV 24901",304-645-3961,037-51-29.9000N,136289.9040N,080-23-58.1400W,0289438.1370W,E,2301.6,S,08W,2000,,CINCINNATI,03,N,472,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,LWB,Y,,O,I B S 05/1973,NGYH,NO OBJECTION,N,N,N,Y,F,F,2020-02-24,2002-09-12,100LL A,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,Y,122.950,118.900,,CG,Y,,15,2,1,0,0,0,0,1370,,1926,4332,,137,2019-12-31,3RD PARTY SURVEY,2016-11-18,3RD PARTY SURVEY,2016-11-18,,"HGR,TIE","CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KLWB,Non-Hub,
26860.*A,AIRPORT,I18,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,JACKSON,WV,RAVENSWOOD,JACKSON COUNTY,PU,PU,JACKSON COUNTY CMSN,COURT HOUSE,"RIPLEY, WV 25271",304-373-2253,RALPH DENNIS,912 AIRPORT RD,"MILLWOOD, WV 25262",304-273-8114,038-55-47.2000N,140147.2000N,081-49-10.1000W,0294550.1000W,E,758.2,S,07W,2000,,CINCINNATI,06,SW,217,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,,O,,NGY,NO OBJECTION,,,,Y,S,C,2019-08-08,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,19,0,0,1,0,0,0,0,,102,6000,6000,300,2019-08-08,3RD PARTY SURVEY,2011-02-02,3RD PARTY SURVEY,2011-02-02,,"HGR,TIE","AMB,INSTR,RNTL",Y-L,,N/A,Basic
26846.*A,AIRPORT,I16,2021-02-25,AEA,BKW,WV,WEST VIRGINIA,WYOMING,WV,PINEVILLE,KEE FLD,PU,PU,WYOMING CO COMM.,COURTHOUSE,"PINEVILLE, WV 24874",304-732-8000,BILLY JOE COOPER,PO BOX 309,"PINEVILLE, WV 24874",304-732-9160,037-36-01.6000N,135361.6000N,081-33-33.4000W,0293613.4000W,E,1783,S,05W,1985,,CINCINNATI,02,NW,232,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,EKN,ELKINS,703-724-4288,1-800-WX-BRIEF,,,,EKN,Y,1969-10-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,C,2020-08-26,,100LL,,,,,SEE RMK,SS-SR,N,122.800,122.800,Y,CG,N,,4,0,0,0,0,0,0,,,,2000,200,0,2016-12-31,ADAM,,,,,"HGR,TIE",,Y-L,,N/A,Unclassified
